domain,agency,status,redirect,https,dot_gov,www
treasuryauction.gov,"Department of the Treasury",500,"http://www.treasuryauction.gov/",false,true,false
treasury.gov,"Department of the Treasury",200,"https://home.treasury.gov/",true,true,true
treaslockbox.gov,"Department of the Treasury",200,"https://treaslockbox.gov/",true,true,false
treas.gov,"Department of the Treasury",200,"https://home.treasury.gov/",true,true,true
transparency.gov,"Department of the Treasury",500,"http://www.transparency.gov/",false,true,false
tigtanet.gov,"Department of the Treasury",500,"http://www.tigtanet.gov/",false,true,false
tigta.gov,"Department of the Treasury",200,"https://www.tigta.gov/",true,true,true
twai.gov,"Department of the Treasury",500,"http://www.twai.gov/",false,true,false
treasuryecm.gov,"Department of the Treasury",500,"http://www.treasuryecm.gov/",false,true,false
taaps.gov,"Department of the Treasury",200,"https://taaps.gov/",true,true,false
slgs.gov,"Department of the Treasury",200,"https://www.treasurydirect.gov/government/slgs/",true,true,false
sigtarp.gov,"Department of the Treasury",500,"http://www.sigtarp.gov/",false,true,false
sigpr.gov,"Department of the Treasury",200,"https://www.sigpr.gov/",true,true,true
savingsbondwizard.gov,"Department of the Treasury",200,"https://www.treasurydirect.gov/404/",true,true,true
savingsbonds.gov,"Department of the Treasury",200,"https://treasurydirect.gov/savings-bonds/",true,true,true
savingsbond.gov,"Department of the Treasury",200,"https://savingsbond.gov/",true,true,false
tcis.gov,"Department of the Treasury",500,"http://www.tcis.gov/",false,true,false
tax.gov,"Department of the Treasury",500,"http://www.tax.gov/",false,true,false
pay.gov,"Department of the Treasury",200,"https://www.pay.gov/",true,true,true
patriotbonds.gov,"Department of the Treasury",500,"http://www.patriotbonds.gov/",false,true,false
occnet.gov,"Department of the Treasury",500,"http://www.occnet.gov/",false,true,false
ots.gov,"Department of the Treasury",500,"https://www.ots.gov/",true,true,false
qatesttwai.gov,"Department of the Treasury",500,"http://www.qatesttwai.gov/",false,true,false
occhelps.gov,"Department of the Treasury",200,"https://occhelps.gov/",true,true,false
navycash.gov,"Department of the Treasury",200,"https://fiscal.treasury.gov/navy-cash/",true,true,true
nationalbanknet.gov,"Department of the Treasury",404,"https://www.nationalbanknet.gov/",true,true,false
nationalbank.gov,"Department of the Treasury",404,"https://www.nationalbank.gov/",true,true,false
occ.gov,"Department of the Treasury",500,"http://www.occ.gov/",false,true,false
myra.gov,"Department of the Treasury",500,"http://www.myra.gov/",false,true,false
nationalbankhelp.gov,"Department of the Treasury",200,"https://nationalbankhelp.gov/",true,true,false
mymoney.gov,"Department of the Treasury",200,"https://www.mymoney.gov/",true,true,true
mytreasury.gov,"Department of the Treasury",500,"http://www.mytreasury.gov/",false,true,false
moneyfactorystore.gov,"Department of the Treasury",403,"https://www.usmint.gov/bureau-of-engraving.html",true,true,false
myira.gov,"Department of the Treasury",500,"http://www.myira.gov/",false,true,false
moneyfactory.gov,"Department of the Treasury",200,"https://www.bep.gov/",true,true,true
mha.gov,"Department of the Treasury",200,"https://home.treasury.gov/data/troubled-assets-relief-program/housing",true,true,true
makinghomeaffordable.gov,"Department of the Treasury",200,"https://home.treasury.gov/data/troubled-assets-relief-program/housing",true,true,true
its.gov,"Department of the Treasury",200,"https://its.gov/",true,true,false
irssales.gov,"Department of the Treasury",200,"https://www.irsauctions.gov/",true,true,false
irsnet.gov,"Department of the Treasury",500,"http://www.irsnet.gov/",false,true,false
msb.gov,"Department of the Treasury",500,"http://www.msb.gov/",false,true,false
irsvideos.gov,"Department of the Treasury",500,"http://www.irsvideos.gov/",false,true,false
ipp.gov,"Department of the Treasury",200,"https://www.ipp.gov/",true,true,false
ipac.gov,"Department of the Treasury",500,"http://www.ipac.gov/",false,true,false
irsauctions.gov,"Department of the Treasury",200,"https://www.irsauctions.gov/",true,true,false
irs.gov,"Department of the Treasury",200,"https://www.irs.gov/",true,true,false
helpwithmymortgagebank.gov,"Department of the Treasury",200,"https://helpwithmymortgagebank.gov/",true,true,false
helpwithmymortgage.gov,"Department of the Treasury",200,"https://helpwithmymortgage.gov/",true,true,false
helpwithmycreditcardbank.gov,"Department of the Treasury",200,"https://helpwithmycreditcardbank.gov/",true,true,false
helpwithmycreditcard.gov,"Department of the Treasury",200,"https://helpwithmycreditcard.gov/",true,true,false
helpwithmycheckingaccount.gov,"Department of the Treasury",200,"https://helpwithmycheckingaccount.gov/",true,true,false
godirect.gov,"Department of the Treasury",200,"https://godirect.gov/gpw/",true,true,true
fsoc.gov,"Department of the Treasury",200,"https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/fsoc",true,true,true
financialstability.gov,"Department of the Treasury",200,"https://home.treasury.gov/data/troubled-asset-relief-program",true,true,true
financialresearch.gov,"Department of the Treasury",200,"https://www.financialresearch.gov/",true,true,true
ffb.gov,"Department of the Treasury",200,"https://www.ffb.gov/",true,true,true
fedinvest.gov,"Department of the Treasury",200,"https://treasurydirect.gov/government/federal-investments-program/",true,true,false
federalspending.gov,"Department of the Treasury",500,"http://www.federalspending.gov/",false,true,false
federalinvestments.gov,"Department of the Treasury",200,"https://federalinvestments.gov/",true,true,false
helpwithmybank.gov,"Department of the Treasury",500,"http://www.helpwithmybank.gov/",false,true,false
ethicsburg.gov,"Department of the Treasury",500,"http://www.ethicsburg.gov/",false,true,false
eta-find.gov,"Department of the Treasury",400,"http://www.eta-find.gov/",false,true,false
eyenote.gov,"Department of the Treasury",200,"https://www.bep.gov/services/currency-accessibility/mobile-applications",true,true,true
eftps.gov,"Department of the Treasury",200,"https://www.eftps.gov/eftps/",true,true,true
eaglecash.gov,"Department of the Treasury",200,"https://fiscal.treasury.gov/eaglecash/",true,true,true
directoasucuenta.gov,"Department of the Treasury",200,"https://directoasucuenta.gov/gpw?language=es",true,true,false
fincen.gov,"Department of the Treasury",500,"http://www.fincen.gov/",false,true,false
cdfifund.gov,"Department of the Treasury",200,"https://www.cdfifund.gov/",true,true,true
ccac.gov,"Department of the Treasury",200,"https://www.ccac.gov/",true,true,true
bondpro.gov,"Department of the Treasury",200,"https://www.treasurydirect.gov/savings-bonds/cashing-a-bond/savings-bond-pro/",true,true,false
comptrollerofthecurrency.gov,"Department of the Treasury",200,"https://comptrollerofthecurrency.gov/",true,true,false
complaintreferralexpress.gov,"Department of the Treasury",500,"http://www.complaintreferralexpress.gov/",false,true,false
bep.gov,"Department of the Treasury",200,"https://www.bep.gov/",true,true,true
bfem.gov,"Department of the Treasury",500,"http://www.bfem.gov/",false,true,false
bankhelp.gov,"Department of the Treasury",200,"https://bankhelp.gov/",true,true,false
bankcustomerassistance.gov,"Department of the Treasury",200,"https://bankcustomerassistance.gov/",true,true,false
banknet.gov,"Department of the Treasury",500,"http://www.banknet.gov/",false,true,false
bankanswers.gov,"Department of the Treasury",200,"https://bankanswers.gov/",true,true,false
bankcustomer.gov,"Department of the Treasury",200,"https://bankcustomer.gov/",true,true,false
asap.gov,"Department of the Treasury",200,"https://asap.gov/",true,true,false
americathebeautifulquarters.gov,"Department of the Treasury",500,"https://www.americathebeautifulquarters.gov/",true,true,false
ama.gov,"Department of the Treasury",404,"https://www.ama.gov/amagov",true,true,false
wlci.gov,"Department of the Interior",200,"https://wlci.gov/",true,true,false
ayudaconmibanco.gov,"Department of the Treasury",200,"https://ayudaconmibanco.gov/",true,true,false
watermonitor.gov,"Department of the Interior",200,"https://watermonitor.gov/",true,true,false
volunteer.gov,"Department of the Interior",500,"https://www.volunteer.gov/",true,true,false
utahfireinfo.gov,"Department of the Interior",200,"https://utah-fire-info-utahdnr.hub.arcgis.com/",true,false,true
volcano.gov,"Department of the Interior",200,"https://www.usgs.gov/natural-hazards/volcano-hazards/",true,true,false
usgs.gov,"Department of the Interior",200,"https://www.usgs.gov/",true,true,true
sierrawild.gov,"Department of the Interior",200,"https://www.sierrawild.gov/",true,true,true
usbr.gov,"Department of the Interior",500,"http://www.usbr.gov/",false,true,false
salmonrecovery.gov,"Department of the Interior",200,"https://salmonrecovery.gov/",true,true,true
safecom.gov,"Department of the Interior",200,"https://safecom.gov/",true,true,false
rivers.gov,"Department of the Interior",200,"https://rivers.gov/",true,true,false
sciencebase.gov,"Department of the Interior",200,"https://www.sciencebase.gov/catalog/",true,true,false
piedrasblancas.gov,"Department of the Interior",500,"http://www.piedrasblancas.gov/",false,true,false
osmre.gov,"Department of the Interior",200,"http://www.osmre.gov/",false,true,false
osm.gov,"Department of the Interior",500,"http://www.osm.gov/",false,true,false
onrr.gov,"Department of the Interior",200,"https://onrr.gov/",true,true,false
onhir.gov,"Department of the Interior",200,"https://www.onhir.gov/",true,true,true
nps.gov,"Department of the Interior",200,"https://nps.gov/index.htm",true,true,false
nfpors.gov,"Department of the Interior",200,"https://nfpors.gov/",true,true,false
nifc.gov,"Department of the Interior",200,"https://www.nifc.gov/",true,true,true
nbc.gov,"Department of the Interior",500,"http://www.nbc.gov/",false,true,false
nemi.gov,"Department of the Interior",200,"https://www.nemi.gov/home/",true,true,true
reportband.gov,"Department of the Interior",500,"http://www.reportband.gov/",false,true,false
nationalmap.gov,"Department of the Interior",301,"https://www.nationalmap.gov/",true,true,false
mtbs.gov,"Department of the Interior",200,"https://mtbs.gov/",true,true,false
mrlc.gov,"Department of the Interior",200,"https://www.mrlc.gov/",true,true,true
mms.gov,"Department of the Interior",500,"http://www.mms.gov/",false,true,false
lmvsci.gov,"Department of the Interior",500,"http://www.lmvsci.gov/",false,true,false
lca.gov,"Department of the Interior",500,"http://www.lca.gov/",false,true,false
mitigationcommission.gov,"Department of the Interior",500,"http://www.mitigationcommission.gov/",false,true,false
landfire.gov,"Department of the Interior",200,"https://landfire.gov/",true,true,false
landimaging.gov,"Department of the Interior",500,"http://www.landimaging.gov/",false,true,false
jem.gov,"Department of the Interior",200,"https://jem.gov/",true,true,false
lcrmscp.gov,"Department of the Interior",500,"http://www.lcrmscp.gov/",false,true,false
invasivespecies.gov,"Department of the Interior",200,"https://www.doi.gov/invasivespecies/",true,true,true
interior.gov,"Department of the Interior",200,"https://www.doi.gov/",true,true,true
lacoast.gov,"Department of the Interior",500,"https://www.lacoast.gov/",true,true,false
indianaffairs.gov,"Department of the Interior",200,"https://www.bia.gov/",true,true,true
iat.gov,"Department of the Interior",500,"http://www.iat.gov/",false,true,false
geoplatform.gov,"Department of the Interior",200,"https://geoplatform.gov/",true,true,false
gcmrc.gov,"Department of the Interior",200,"https://www.usgs.gov/centers/sbsc/about/gcmrc",true,true,true
fws.gov,"Department of the Interior",200,"https://www.fws.gov/",true,true,true
firenet.gov,"Department of the Interior",200,"https://firenet.gov/",true,true,false
fireleadership.gov,"Department of the Interior",500,"http://www.fireleadership.gov/",false,true,false
ficor.gov,"Department of the Interior",200,"https://ficor.gov/",true,true,false
fgdc.gov,"Department of the Interior",200,"https://fgdc.gov/",true,true,false
